id,latitude,longitude,name
ASN00009178,-31.4628,115.8642,"GINGIN AERO"
ASN00009182,-31.9544,116.0014,"MAIDA VALE"
ASN00009193,-32.0069,115.5022,"ROTTNEST ISLAND"
ASN00009199,-29.9486,114.9781,"LEEMAN"
ASN00009207,-32.0208,116.1167,"PICKERING BROOK NORTH"
ASN00009210,-30.8928,115.5789,"LAKE NAMMEN"
ASN00009215,-31.9558,115.7619,"SWANBOURNE"
ASN00009225,-31.9192,115.8728,"PERTH METRO"
ASN00009240,-32.0056,116.1364,"BICKLEY"
ASN00009242,-32.3956,115.9744,"CLOON"
ASN00009243,-31.3350,115.5722,"WOODRIDGE ESTATE"
ASN00009248,-31.3320,115.9513,"MOONDAH BROOK"
ASN00009252,-31.7683,116.2475,"NOBLE FALLS"
ASN00009253,-32.3906,115.8489,"HOPELANDS"
ASN00009256,-32.2433,115.6839,"GARDEN ISLAND HSF"
ASN00009257,-32.1569,115.9275,"FORRESTDALE"
ASN00009258,-32.2156,115.8758,"ANKETELL"
ASN00009260,-32.4697,116.2143,"MOUNT SOLUS"
ASN00009263,-31.8372,115.9500,"WHITEMAN PARK"
ASN00009264,-31.7078,115.7242,"TAMALA PARK (MINDARIE)"
ASN00009276,-30.5744,115.2231,"NAMBUNG STATION"
ASN00009500,-35.0289,117.8808,"ALBANY"
ASN00009506,-34.4678,116.9169,"BANGALUP"
ASN00009507,-32.6836,116.5194,"BANNISTER"
ASN00009513,-33.2136,115.8500,"BRUNSWICK JUNCTION"
ASN00009515,-33.6611,115.3456,"BUSSELTON SHIRE"
ASN00009518,-34.3728,115.1358,"CAPE LEEUWIN"
ASN00009519,-33.5372,115.0189,"CAPE NATURALISTE"
ASN00009520,-34.6086,118.7511,"CAPE RICHE"
ASN00009523,-34.9728,117.2669,"ILLALANGI"
ASN00009527,-33.3969,115.7833,"DARDANUP EAST"
ASN00009530,-34.3772,116.4144,"DEESIDE"
ASN00009532,-34.9528,117.3733,"DENMARK AGRIC. SCHOOL"
ASN00009534,-33.5719,115.8247,"DONNYBROOK"
ASN00009538,-32.7103,116.0594,"DWELLINGUP"
ASN00009542,-33.6825,121.8275,"ESPERANCE AERO"
ASN00009547,-34.0717,115.0986,"FOREST GROVE"
ASN00009556,-33.9781,116.3336,"ALDERVALE"
ASN00009557,-33.9497,120.1258,"HOPETOUN"
ASN00009559,-34.9097,117.9942,"KALGAN RIVER"
ASN00009561,-34.4878,117.6278,"KENDENUP"
ASN00009573,-34.2508,116.1450,"MANJIMUP"
ASN00009574,-33.9592,115.0642,"MARGARET RIVER"
ASN00009575,-32.8556,116.4500,"MARRADONG"
ASN00009579,-33.7633,122.0675,"OAKE MARSH FARM"
ASN00009581,-34.6250,117.6361,"MOUNT BARKER"
ASN00009584,-33.7422,121.9950,"MYRUP"
ASN00009585,-33.9797,115.7656,"NANNUP"
ASN00009587,-33.9967,116.4253,"NEWBICUP"
ASN00009589,-34.9919,116.8206,"NORNALUP"
ASN00009592,-34.4478,116.0433,"PEMBERTON"
ASN00009594,-34.4350,119.3628,"PEPPERMINT GROVE"
ASN00009600,-33.9525,115.1969,"ROSA BROOK"
ASN00009603,-33.6858,115.4008,"BUSSELTON AERO"
ASN00009605,-34.3667,117.5500,"TENTERDEN POST OFFICE"
ASN00009609,-35.0183,117.5289,"YOUNGS SIDING"
ASN00009611,-34.9761,116.7328,"WALPOLE"
ASN00009613,-34.1436,115.2261,"WARNER GLEN"
ASN00009615,-34.7150,118.4692,"WARRIUP"
ASN00009616,-34.0911,116.6628,"WESTBOURNE"
ASN00009617,-33.9486,116.1311,"BRIDGETOWN"
ASN00009619,-34.1519,116.2042,"WILGARRUP"
ASN00009626,-33.7106,121.5619,"PLEASANT VALLEY"
ASN00009628,-33.3600,116.1467,"COLLIE"
ASN00009629,-33.4464,115.7308,"MARRIWOOD"
ASN00009633,-34.8644,118.1122,"TAMAR"
ASN00009635,-34.3633,117.0836,"FRANKLAND"
ASN00009636,-33.8358,115.0747,"COWARAMUP"
ASN00009642,-33.1336,115.8808,"WOKALUP"
ASN00009645,-33.7981,121.1503,"STOKES INLET"
ASN00009647,-34.9506,117.2769,"WEREROA"
ASN00009654,-34.3986,119.3778,"BREMER BAY"
ASN00009673,-34.2511,116.8767,"BOKERUP"
ASN00009678,-34.8772,117.6725,"REDMOND"
ASN00009692,-34.2258,115.7622,"BIDELLIA"
ASN00009710,-33.3000,115.8000,"INNADONG"
ASN00009714,-33.7039,115.8903,"KIRUP"
ASN00009738,-33.4531,116.3025,"MUJA POWER STATION"
ASN00009739,-33.6789,122.3311,"TELINA DOWNS"
ASN00009741,-34.9414,117.8022,"ALBANY AIRPORT"
ASN00009752,-34.7233,117.3494,"DENBARKER"
ASN00009754,-34.5961,118.5519,"METTLER"
ASN00009766,-35.0597,117.8658,"LITTLE GROVE"
ASN00009769,-32.5698,116.4385,"CULFORD"
ASN00009771,-33.7411,115.4697,"YOONGARILLUP"
ASN00009772,-33.7608,121.2156,"ERINAIR"
ASN00009776,-33.7931,115.3189,"ASTON DOWNS ALERT"
ASN00009784,-34.9319,117.1606,"KIMBERLEY"
ASN00009789,-33.8300,121.8925,"ESPERANCE"
ASN00009801,-34.1597,115.1892,"ALEXANDRA BRIDGE"
ASN00009803,-33.7831,115.3447,"CHAPMAN HILL"
ASN00009804,-33.8811,122.2167,"ADINA"
ASN00009805,-34.9769,116.7286,"WALPOLE FORESTRY"
ASN00009813,-33.7297,122.7550,"MOUNT HOWICK"
ASN00009815,-33.8819,122.5661,"THE DUKE"
ASN00009822,-33.7753,121.5550,"DALYUP PARK"
ASN00009831,-34.9267,117.8731,"UPPER KING RIVER"
ASN00009842,-33.7964,115.6658,"JARRAHWOOD"
ASN00009843,-34.4417,116.9944,"FRANKLAND VINEYARDS"
ASN00009850,-34.5378,117.7197,"CARBARUP"
ASN00009852,-34.8883,118.3958,"CHEYNE BEACH"
ASN00009865,-34.3997,118.8867,"WARRA JARRA"
ASN00009868,-33.7078,120.8653,"MUNGLINUP"
ASN00009870,-33.9161,122.2083,"CAPE LE GRAND NAT PARK"
ASN00009871,-34.8361,116.0308,"WINDY HARBOUR"
ASN00009877,-33.6033,115.4983,"LUDLOW"
ASN00009891,-32.6400,115.9461,"PINJARRA REFINERY"
ASN00009893,-32.9233,116.0081,"WILLOWDALE"
ASN00009894,-32.9183,115.9217,"WAGERUP REFINERY"
ASN00009897,-33.8536,123.0069,"CAPE ARID NATIONAL PARK"
ASN00009899,-34.8883,118.0789,"KARRALEA"
ASN00009904,-34.5967,116.1072,"WALTERS FARM"
ASN00009906,-34.1378,116.2333,"GLENGARREN"
ASN00009908,-34.2292,115.9294,"ONE TREE BRIDGE (HAZELMERE)"
ASN00009909,-33.7914,115.3189,"ASTON DOWNS"
ASN00009912,-33.4450,115.8508,"FERGUSON VALLEY"
ASN00009913,-33.6906,115.8439,"EKAMURRA"
ASN00009914,-33.3197,116.6464,"VALERN"
ASN00009917,-33.7058,115.7878,"PERIVALE ORCHARD"
ASN00009922,-33.6492,121.1972,"WEST LORT RIVER"
ASN00009923,-33.3169,115.9892,"WORSLEY DOWNS"
ASN00009927,-33.6028,116.0128,"THE WOLD - LOWDEN"
ASN00009928,-34.8389,116.7211,"VERMEULEN"
ASN00009936,-32.6239,116.0603,"HUNTLY"
ASN00009957,-35.0367,116.9247,"PEACEFUL BAY"
ASN00009958,-34.6625,117.8394,"KARRIVALE"
ASN00009961,-33.9306,120.1283,"HOPETOUN NORTH"
ASN00009964,-34.5714,117.0106,"ROCKY GULLY"
ASN00009965,-33.3567,115.6447,"BUNBURY"
ASN00009967,-34.7772,117.6508,"NARRIKUP WEST"
ASN00009968,-34.5683,116.3367,"SHANNON"
ASN00009971,-33.7844,115.4075,"ACTON PARK"
ASN00009976,-32.6453,115.8644,"PINJARRA SOUTH"
ASN00009977,-32.5219,115.7119,"MANDURAH"
ASN00009978,-33.7563,115.2096,"JINDONG"
ASN00009979,-33.7622,121.9336,"CORAMUP"
ASN00009982,-33.3878,115.8538,"HENTY BROOK"
ASN00009987,-33.6414,115.7028,"PAYNEDALE ALERT"
ASN00009988,-33.6808,115.6242,"HAPPY VALLEY"
ASN00009989,-33.6458,115.9553,"THOMSON BROOK"
ASN00009990,-33.4775,115.7393,"BOYANUP NORTH"
ASN00009991,-33.5711,115.8383,"DONNYBROOK EAST"
ASN00009992,-33.5435,115.5509,"CAPEL NORTH"
ASN00009994,-33.3608,116.1717,"COLLIE EAST"
ASN00009997,-33.7647,115.8431,"RAVENSCLIFFE ALERT"
ASN00009998,-34.9469,116.7222,"NORTH WALPOLE"
ASN00010000,-31.1675,117.0736,"AMERY ACRES"
ASN00010002,-31.3667,117.9031,"BAANDEE NORTH"
ASN00010006,-31.7278,118.1108,"BELKA"
ASN00010007,-30.8081,117.8603,"BENCUBBIN"
ASN00010009,-31.2744,116.5092,"BOLGART"
ASN00010010,-30.9386,117.9642,"BONNIE DOON"
ASN00010011,-30.4731,118.3819,"BONNIE ROCK"
ASN00010012,-31.5278,117.4361,"BOODJERAKINE"
ASN00010016,-31.8775,118.1500,"BRUCE ROCK"
ASN00010019,-31.3958,118.4808,"BURRACOPPIN"
ASN00010026,-30.0606,117.1417,"GOODLANDS"
ASN00010030,-30.7767,118.1992,"WATTONING"
ASN00010031,-31.3742,117.5861,"YORKRAKINE TM"
ASN00010032,-30.9964,117.3953,"COWCOWING"
ASN00010034,-31.7272,118.2931,"FORT HILL"
ASN00010036,-31.7903,117.3283,"YOUNDEGIN"
ASN00010039,-31.0072,117.2042,"DOODARDING WELL"
ASN00010040,-31.6089,117.8775,"DOODLAKINE"
ASN00010041,-31.6192,117.4372,"DOONGIN PEAK"
ASN00010042,-31.1936,117.0311,"DOWERIN"
ASN00010043,-31.7661,116.9167,"CALJIE"
ASN00010044,-31.6231,117.5431,"BUNGULLA"
ASN00010053,-31.7233,118.4372,"FRIARS WELL"
ASN00010055,-30.7997,117.6806,"GABBIN"
ASN00010058,-31.2994,116.8269,"GOOMALLING"
ASN00010060,-31.9886,118.5106,"GRABALL"
ASN00010061,-31.1417,116.9558,"HAPPY VALLEY"
ASN00010064,-31.2747,116.5075,"BOLGART BIN"
ASN00010070,-30.3686,117.1133,"KALANNIE"
ASN00010073,-31.6183,117.7217,"KELLERBERRIN"
ASN00010075,-29.6089,117.4100,"MOUNT GIBSON"
ASN00010076,-31.0597,116.7319,"KONNONGORRING"
ASN00010077,-30.8250,117.4825,"KOORDA"
ASN00010082,-31.1125,117.9186,"KUNUNOPPIN"
ASN00010083,-31.3725,118.1961,"THE PINES"
ASN00010084,-30.1056,117.3597,"GLAMOFF"
ASN00010092,-31.4756,118.2789,"MERREDIN"
ASN00010095,-31.5936,118.2347,"MILLSTON"
ASN00010097,-30.6569,117.2625,"MONINGARIN"
ASN00010102,-30.9153,118.2028,"MUKINBUDIN"
ASN00010104,-31.4025,117.7239,"NANYANINE"
ASN00010108,-31.3261,118.2464,"NOKANING"
ASN00010111,-31.6508,116.6586,"NORTHAM"
ASN00010112,-31.1842,118.1006,"NUNGARIN"
ASN00010115,-31.7714,116.8647,"QUELLINGTON"
ASN00010118,-31.9917,118.0264,"BREAKELL"
ASN00010119,-31.7950,118.3947,"KITLANE"
ASN00010120,-31.9091,117.0986,"DOODENANNING"
ASN00010122,-31.8308,117.4875,"TELENNING HILL"
ASN00010123,-31.9925,117.9325,"THE GRANITES"
ASN00010124,-31.5136,118.1753,"NANGEENAN"
ASN00010126,-31.1153,117.7942,"TRAYNING"
ASN00010134,-31.3119,116.5150,"WATTENING"
ASN00010135,-30.4869,118.1258,"WIALKI"
ASN00010136,-30.5892,118.1489,"WIALKI SOUTH"
ASN00010137,-30.3294,118.0872,"WIALKI NORTH"
ASN00010138,-31.8140,116.3410,"WOOROLOO"
ASN00010140,-31.1806,117.3797,"WYALKATCHEM"
ASN00010143,-31.4150,117.2664,"YGNATTERING"
ASN00010145,-31.3756,117.5853,"YORKRAKINE"
ASN00010149,-31.3361,117.8164,"CODG CODGEN"
ASN00010150,-31.6358,116.7961,"GRASS VALLEY"
ASN00010151,-31.5317,118.0986,"HINES HILL"
ASN00010152,-31.7500,116.6833,"MURESK AGRIC.COLLEGE"
ASN00010155,-30.7686,117.1361,"CADOUX"
ASN00010160,-31.4533,117.1194,"QUELLA PARK"
ASN00010163,-31.7711,117.1433,"JAROMA"
ASN00010192,-30.5539,118.2828,"JOURERDINE"
ASN00010230,-31.6500,117.1000,"WAEEL"
ASN00010286,-31.6219,117.2217,"CUNDERDIN AIRFIELD"
ASN00010294,-31.5736,117.5097,"COODERNUPPIN"
ASN00010295,-31.9067,117.2336,"BALKULING NORTH"
ASN00010304,-31.4850,116.5383,"NUNILE"
ASN00010305,-30.7261,118.4219,"DE-ERANNING"
ASN00010307,-31.7936,116.6278,"QUADNEY"
ASN00010308,-31.5500,116.4867,"TOODYAY EAST"
ASN00010310,-31.7647,116.3464,"WERRIBEE"
ASN00010311,-31.8997,116.7650,"YORK"
ASN00010502,-34.2553,118.2214,"AMELUP"
ASN00010503,-32.0311,118.0947,"ARDATH"
ASN00010508,-33.6361,117.9278,"BADGEBUP"
ASN00010510,-33.1642,116.7992,"BAROOGA"
ASN00010511,-32.8022,117.5025,"WICKEPIN SOUTH"
ASN00010513,-32.3869,118.2622,"BENDERING"
ASN00010515,-32.1083,116.9247,"BEVERLEY"
ASN00010518,-32.4006,118.6058,"BOORALEE"
ASN00010519,-34.0717,118.2628,"BORDEN"
ASN00010520,-33.6614,117.0539,"BOSCABEL"
ASN00010524,-32.3725,117.0072,"BROOKTON"
ASN00010527,-32.3756,117.5128,"BULYEE"
ASN00010528,-33.2472,117.6614,"BUNKIN"
ASN00010530,-33.9144,117.0994,"CHAMINGUP"
ASN00010531,-33.7069,117.2411,"CHERRY TREE"
ASN00010534,-32.4825,117.5647,"COLORADO"
ASN00010536,-32.3292,117.8733,"CORRIGIN"
ASN00010537,-34.2961,117.5533,"CRANBROOK"
ASN00010541,-33.8594,118.8158,"NYERILUP"
ASN00010542,-33.3347,116.7425,"DARKAN"
ASN00010546,-33.3142,117.7400,"DUMBLEYUNG"
ASN00010556,-32.4797,116.8167,"COONDEE"
ASN00010558,-33.9372,118.0075,"GNOWANGERUP"
ASN00010560,-32.5403,119.1122,"GRAHAM ROCK"
ASN00010564,-32.3472,116.8553,"HILLCROFT"
ASN00010565,-32.6744,119.4144,"HOLT ROCK"
ASN00010568,-32.4419,118.8983,"HYDEN"
ASN00010571,-32.3789,116.8258,"JALNA"
ASN00010582,-33.8300,117.1590,"KOJONUP"
ASN00010584,-32.6719,118.1547,"KULIN"
ASN00010600,-33.6067,118.4292,"NANDA DOWNS"
ASN00010603,-32.4231,118.2003,"HARTWOOD"
ASN00010611,-33.2761,119.7753,"MOUNT MADDEN"
ASN00010614,-32.9342,117.1797,"NARROGIN"
ASN00010617,-33.0939,119.0236,"NEWDEGATE"
ASN00010619,-33.5417,118.1489,"NYABING"
ASN00010622,-33.9644,118.4889,"ONGERUP"
ASN00010625,-32.7533,118.6261,"PINGARING"
ASN00010626,-32.5336,117.0831,"PINGELLY"
ASN00010627,-33.5347,118.5092,"PINGRUP"
ASN00010628,-32.0094,117.4014,"QUAIRADING"
ASN00010633,-33.5803,120.0458,"RAVENSTHORPE"
ASN00010634,-32.3108,116.7675,"REDLANDS"
ASN00010635,-33.7853,116.9064,"RIVERDALE"
ASN00010636,-33.1542,117.6708,"THE OAKS"
ASN00010638,-32.5228,118.3047,"ST ALBANS"
ASN00010641,-33.3750,116.9053,"MAYBROOK"
ASN00010643,-34.0444,117.6419,"TAMBELLUP"
ASN00010647,-33.3075,117.3403,"WAGIN"
ASN00010654,-32.7822,117.4992,"WICKEPIN"
ASN00010655,-33.0269,116.8792,"WILLIAMS"
ASN00010659,-33.5636,117.4336,"WOODANILLING"
ASN00010665,-33.1886,118.0836,"KUKERIN"
ASN00010668,-32.4692,118.1458,"KOORIKIN"
ASN00010671,-33.1361,117.8814,"AVOCA"
ASN00010692,-33.1131,118.8400,"NEWDEGATE RESEARCH STATION"
ASN00010699,-33.7136,118.1894,"MINDARABIN"
ASN00010702,-32.1003,118.8058,"MOUNT WALKER"
ASN00010704,-33.3281,117.5628,"BALLAYING"
ASN00010705,-32.3344,118.8492,"HYDEN NORTH"
ASN00010715,-34.2000,117.8000,"BARRACUP"
ASN00010729,-34.3439,118.6306,"CHILLINUP"
ASN00010792,-34.1692,118.9444,"GAIRDNER"
ASN00010793,-33.2114,116.9919,"TARWONGA"
ASN00010799,-32.6339,118.0103,"WEST KULIN"
ASN00010803,-33.0114,118.2389,"MARIA"
ASN00010807,-32.1842,117.9675,"BILBARIN"
ASN00010811,-33.1806,120.0883,"NTH RAVENSTHORPE"
ASN00010816,-33.2064,117.6994,"BEAUMONT"
ASN00010823,-32.2344,117.6444,"GLENMORE"
ASN00010831,-33.4836,117.6100,"GLENROSE"
ASN00010866,-33.9317,117.3258,"CRANHAM"
ASN00010869,-33.5942,120.1833,"CARLINGUP"
ASN00010870,-33.6914,119.6608,"MAINNERUP"
ASN00010872,-33.1722,118.2475,"DUNELM"
ASN00010876,-32.7353,116.8381,"CAERNARVON PARK"
ASN00010878,-33.5381,119.6564,"CHESALON"
ASN00010889,-32.8850,118.6347,"MORDETTA"
ASN00010893,-34.3078,117.4347,"THE WARRIUPS"
ASN00010894,-32.6322,119.0958,"ALLAN ROCKS"
ASN00010895,-33.3994,119.9344,"MONTE VISTA"
ASN00010896,-33.4331,120.1178,"YOOROOGA"
ASN00010897,-34.2206,118.5042,"NALYERLUP"
ASN00010904,-32.1717,118.6136,"SWANARA"
ASN00010905,-33.8878,119.1092,"JACUP"
ASN00010908,-32.0294,116.8742,"YANGEDINE"
ASN00010911,-33.1006,118.4647,"LAKE GRACE"
ASN00010912,-32.5878,117.6408,"YEALERING EAST"
ASN00010916,-33.6856,117.6064,"KATANNING"
ASN00010917,-32.6722,116.6706,"WANDERING"
ASN00011003,-31.6797,128.8792,"EUCLA"
ASN00011008,-31.8433,127.8572,"MUNDRABILLA STATION"
ASN00011019,-32.2464,126.3008,"EYRE"
ASN00011022,-31.7117,128.8867,"OLD EUCLA"
ASN00011025,-31.7219,126.5889,"MOONERA"
ASN00011052,-30.8453,128.1092,"FORREST"
ASN00011053,-32.2028,127.5297,"RED ROCKS POINT"
ASN00012009,-32.2147,121.7547,"NORSEMAN AERO"
ASN00012011,-30.9869,119.1142,"BULLFINCH"
ASN00012013,-30.7503,121.7519,"BULONG"
ASN00012025,-27.9331,120.0575,"DEPOT SPRINGS"
ASN00012027,-29.8119,122.3547,"EDJUDINA"
ASN00012028,-33.0372,121.6644,"GORYA VALLEY"
ASN00012029,-32.0339,122.8017,"FRASER RANGE"
ASN00012038,-30.7847,121.4533,"KALGOORLIE-BOULDER AIRPORT"
ASN00012043,-29.3361,121.4944,"KOOKYNIE"
ASN00012044,-33.5547,120.6997,"MUNGLINUP WEST"
ASN00012045,-28.6306,122.4072,"LAVERTON"
ASN00012052,-29.6939,121.0297,"MENZIES"
ASN00012056,-31.5939,119.1419,"MOREE"
ASN00012064,-31.3356,118.9800,"NOONGAAR"
ASN00012071,-32.9869,121.6239,"SALMON GUMS RES.STN."
ASN00012072,-27.9875,119.2961,"SANDSTONE"
ASN00012077,-32.8606,121.7081,"I DUNNO"
ASN00012079,-31.0381,119.3064,"TURKEY HILL NORTH"
ASN00012082,-28.0067,121.0789,"WEEBO"
ASN00012083,-31.3011,118.6922,"WESTONIA"
ASN00012092,-28.5606,119.0161,"YUINMERY"
ASN00012101,-31.3211,118.5475,"SEVEN OAKS"
ASN00012107,-33.4225,121.9894,"BRAESIDE"
ASN00012114,-33.6839,120.6958,"RICHFIELDS"
ASN00012117,-31.2186,121.6181,"KAMBALDA WEST"
ASN00012141,-30.0242,119.2800,"WINDARLING"
ASN00012152,-31.2617,120.0219,"KOORARAWALYEE"
ASN00012176,-28.6781,120.9706,"STURT MEADOWS"
ASN00012198,-33.3844,121.4494,"SCADDAN WEST"
ASN00012223,-33.2242,121.3544,"LORT RIVER"
ASN00012227,-30.8183,119.5197,"KOOLYANOBBING"
ASN00012239,-28.4967,119.7436,"BULGA DOWNS"
ASN00012240,-28.3514,127.5169,"ILKURLKA"
ASN00012241,-28.8789,121.3186,"LEONORA AERO"
ASN00012247,-30.2817,121.7606,"GINDALBIE"
ASN00012280,-27.7036,121.6131,"BANJAWARN"
ASN00012291,-33.4578,120.9150,"RIVER PLAINS"
ASN00012297,-33.4853,122.5867,"BEAUMONT WEST"
ASN00012304,-27.9283,121.3047,"MELROSE"
ASN00012305,-28.6133,122.4236,"LAVERTON AERO"
ASN00012306,-33.5239,122.9469,"SPARKLE HILL"
ASN00012308,-33.3356,122.0697,"MOUNT RIDLEY"
ASN00012311,-33.4656,122.3972,"HILL PLAINS"
ASN00012312,-33.5906,122.4519,"KATTA BAREGA"
ASN00012314,-27.8386,120.7031,"LEINSTER AERO"
ASN00012320,-31.2353,119.3564,"SOUTHERN CROSS AIRFIELD"
ASN00013002,-25.2661,122.0433,"GLEN-AYLE"
ASN00013005,-26.2225,121.5561,"LORNA GLEN"
ASN00013006,-26.4006,120.9539,"MILLROSE"
ASN00013011,-26.1317,126.5839,"WARBURTON AIRFIELD"
ASN00013015,-25.7964,122.9753,"CARNEGIE"
ASN00013017,-25.0341,128.3010,"GILES METEOROLOGICAL OFFICE"
ASN00013018,-26.1208,121.9403,"WONGAWOL"
ASN00013024,-26.5172,122.8078,"PRENTI DOWNS"
ASN00013030,-21.7125,122.2281,"TELFER AERO"
ASN00013032,-25.6361,121.3533,"GRANITE PEAK"
ASN00013034,-27.0336,120.9233,"BARWIDGEE"
ASN00013035,-27.0336,122.4439,"DELETA STATION"
ASN00013038,-25.7069,120.3478,"CUNYU"
ASN00013040,-27.1542,124.5747,"TJUKAYIRLA"
ASN00014013,-12.8100,130.4576,"GERIATRIC PARK"
ASN00014015,-12.4239,130.8925,"DARWIN AIRPORT"
ASN00014021,-13.1137,130.7981,"BULEY ROCKHOLE"
ASN00014040,-12.4227,130.8844,"DARWIN AIRPORT COMPARISON"
ASN00014041,-12.6050,131.2988,"MIDDLE POINT AWS"
ASN00014048,-12.2248,131.0923,"LEADERS CREEK"
ASN00014050,-12.4706,130.8455,"FORT HILL WHARF"
ASN00014055,-13.4810,131.1173,"UPPER ADELAIDE RIVER"
ASN00014059,-14.0829,131.8099,"FOELSCHE HEADLAND"
ASN00014062,-14.1435,132.1925,"EDITH FALLS RIDGE"
ASN00014090,-12.5781,131.3145,"MIDDLE POINT"
ASN00014092,-13.2373,131.1042,"ADELAIDE RIVER POST OFFICE"
ASN00014112,-12.3786,130.8469,"NIGHTCLIFF POOL"
ASN00014142,-11.4022,130.4217,"PIRLANGIMPI"
ASN00014143,-12.8003,131.0507,"MAJESTIC ORCHIDS"
ASN00014144,-12.3962,130.8785,"MARRARA"
ASN00014149,-12.4558,131.0505,"HOWARD SPRINGS"
ASN00014163,-12.4396,130.8376,"DARWIN BOTANIC GARDENS"
ASN00014173,-13.3787,131.5047,"BAN BAN SPRINGS"
ASN00014183,-12.8324,130.9713,"DARWIN RIVER DAM"
ASN00014198,-12.6594,132.8939,"JABIRU AIRPORT"
ASN00014208,-12.6686,132.8358,"JABIRU COUNCIL"
ASN00014219,-12.5491,131.0794,"MCMINNS LAGOON"
ASN00014224,-13.8062,132.1970,"WANDIE CREEK"
ASN00014226,-12.5764,131.0829,"HUMPTY DOO COLLARD ROAD"
ASN00014238,-12.4346,130.7491,"WAGAIT BEACH"
ASN00014239,-13.1129,130.4937,"LABELLE DOWNS"
ASN00014246,-12.3784,130.9057,"LEANYER"
ASN00014253,-13.1672,130.1225,"CHANNEL POINT"
ASN00014254,-12.2435,131.8785,"POINT STUART AWS"
ASN00014256,-12.9038,132.5255,"COOINDA AERODROME"
ASN00014260,-12.4819,130.8978,"EAST ARM"
ASN00014263,-12.5858,131.7609,"POINT STUART"
ASN00014264,-12.7121,130.9889,"TERRITORY WILDLIFE PARK"
ASN00014265,-12.4126,130.9202,"CSIRO BERRIMAH"
ASN00014266,-12.4121,130.9669,"THORAK CEMETERY"
ASN00014272,-13.0545,131.0252,"BATCHELOR AERO"
ASN00014274,-11.0468,132.9791,"MCCLUER ISLAND"
ASN00014275,-12.7164,131.8206,"WILDMAN RANGERS"
ASN00014277,-12.6350,130.3725,"DUM IN MIRRIE AWS"
ASN00014279,-13.0807,130.6927,"WALKER CREEK"
ASN00014285,-12.3551,130.8857,"DARWIN HOSPITAL"
ASN00014289,-12.3723,130.8665,"CHARLES DARWIN UNIVERSITY"
ASN00014401,-11.6502,133.3796,"WARRUWI"
ASN00014404,-12.0931,134.8919,"MILINGIMBI AWS"
ASN00014405,-12.0569,134.2339,"MANINGRIDA AERO"
ASN00014508,-12.2741,136.8203,"GOVE AIRPORT"
ASN00014515,-12.5013,135.8001,"LAKE EVELLA"
ASN00014517,-11.9971,135.5726,"NGAYAWILI"
ASN00014518,-13.9747,136.4631,"GROOTE EYLANDT AIRPORT AWS"
ASN00014600,-13.9521,133.9637,"MAINORU OUTSTATION STORE"
ASN00014602,-14.1394,134.4742,"WONGALARA"
ASN00014605,-14.8230,133.7013,"MOROAK"
ASN00014610,-14.9230,133.1320,"MATARANKA HOMESTEAD RESORT"
ASN00014612,-15.5748,133.2138,"LARRIMAH"
ASN00014621,-15.8087,134.1477,"NUTWOOD DOWNS"
ASN00014626,-16.2636,133.3782,"DALY WATERS AWS"
ASN00014627,-13.6714,134.3414,"BULMAN AWS"
ASN00014628,-16.4550,134.6504,"TANUMBIRINI"
ASN00014638,-15.5270,132.6533,"GORRIE"
ASN00014639,-15.9179,132.3831,"GILNOCKIE"
ASN00014642,-14.8384,132.9678,"MATARANKA STATION"
ASN00014644,-15.0041,133.0770,"COODARDIE"
ASN00014647,-15.2712,132.9127,"LAKEFIELD"
ASN00014648,-14.1340,133.1094,"WEST WATERHOUSE"
ASN00014650,-14.9147,133.1270,"CAVE CREEK STATION"
ASN00014651,-13.8269,133.3277,"SNOWDROP CREEK"
ASN00014652,-14.5264,132.8006,"MARANBOY HILL"
ASN00014653,-14.2573,133.5942,"CONWAYS"
ASN00014654,-14.3295,133.1176,"CENTRAL WATERHOUSE"
ASN00014703,-15.7426,136.8192,"CENTRE ISLAND"
ASN00014704,-16.4423,136.0760,"MCARTHUR RIVER MINE"
ASN00014705,-17.2314,137.3308,"CALVERT HILLS"
ASN00014707,-17.2122,137.9462,"WOLLOGORANG"
ASN00014718,-17.1916,137.7429,"REDBANK MINE"
ASN00014719,-15.5789,135.4271,"NATHAN RIVER"
ASN00014723,-16.0757,136.3041,"BORROLOOLA"
ASN00014729,-15.6293,136.3881,"BING BONG PORT"
ASN00014730,-14.1055,133.3422,"UPPER WATERHOUSE RIVER"
ASN00014732,-15.9332,136.4778,"KING ASH BAY"
ASN00014801,-16.4833,130.6167,"HUMBERT RIVER"
ASN00014803,-15.2085,129.4502,"LEGUNE"
ASN00014806,-16.4155,132.0857,"BIRRIMBA"
ASN00014807,-16.6652,131.7642,"MONTEJINNI"
ASN00014810,-15.4667,129.7675,"BULLO RIVER"
ASN00014816,-15.7372,131.5345,"OLD DELAMERE"
ASN00014821,-16.4583,129.0058,"ROSEWOOD"
ASN00014823,-17.2297,129.8874,"LIMBUNYA"
ASN00014825,-16.4030,131.0145,"VICTORIA RIVER DOWNS"
ASN00014828,-16.3896,131.5573,"SHOEING TOOL BORE"
ASN00014829,-18.3325,130.6358,"LAJAMANU"
ASN00014830,-17.5966,131.5444,"CATTLE CREEK"
ASN00014836,-17.8484,129.6361,"INVERWAY"
ASN00014840,-17.3871,131.1166,"WAVE HILL"
